KENNY,MALE,HISPANIC,20,1003,84,0.00585,5.85138
MATIAS,MALE,HISPANIC,20,1004,84,0.00585,5.85138
AKIVA,MALE,WHITE NON HISPANIC,20,1005,87,0.00585,5.85138
CHARLIE,MALE,WHITE NON HISPANIC,20,1006,87,0.00585,5.85138
JASPER,MALE,WHITE NON HISPANIC,20,1007,87,0.00585,5.85138
LAZER,MALE,WHITE NON HISPANIC,20,1008,87,0.00585,5.85138
LEON,MALE,WHITE NON HISPANIC,20,1009,87,0.00585,5.85138
MILO,MALE,WHITE NON HISPANIC,20,1010,87,0.00585,5.85138
YOEL,MALE,WHITE NON HISPANIC,20,1011,87,0.00585,5.85138
JOEL,MALE,HISPANIC,82,177,39,0.00583,5.83256
ARJUN,MALE,ASIAN AND PACIFIC ISLANDER,27,695,39,0.00581,5.81270
GAVIN,MALE,ASIAN AND PACIFIC ISLANDER,27,696,39,0.00581,5.81270
OWEN,MALE,ASIAN AND PACIFIC ISLANDER,27,697,39,0.00581,5.81270
RAYMOND,MALE,ASIAN AND PACIFIC ISLANDER,27,698,39,0.00581,5.81270
JULIAN,MALE,WHITE NON HISPANIC,79,184,40,0.00581,5.80968
SOPHIE,FEMALE,WHITE NON HISPANIC,65,245,34,0.00576,5.76241
EVAN,MALE,HISPANIC,81,181,40,0.00576,5.76143
AIDEN,MALE,WHITE NON HISPANIC,78,187,41,0.00574,5.73614
EVA,FEMALE,WHITE NON HISPANIC,64,250,35,0.00567,5.67376
JACKSON,MALE,WHITE NON HISPANIC,77,189,42,0.00566,5.66260
JAKE,MALE,WHITE NON HISPANIC,77,190,42,0.00566,5.66260
CHRISTIAN,MALE,WHITE NON HISPANIC,76,192,43,0.00559,5.58906
MORDECHAI,MALE,WHITE NON HISPANIC,76,193,43,0.00559,5.58906
MALKA,FEMALE,WHITE NON HISPANIC,63,256,36,0.00559,5.58511
AUDREY,FEMALE,ASIAN AND PACIFIC ISLANDER,19,1012,29,0.00556,5.55881
ERICA,FEMALE,ASIAN AND PACIFIC ISLANDER,19,1013,29,0.00556,5.55881
MADISON,FEMALE,ASIAN AND PACIFIC ISLANDER,19,1014,29,0.00556,5.55881
SOFIA,FEMALE,ASIAN AND PACIFIC ISLANDER,19,1015,29,0.00556,5.55881
ZAHRA,FEMALE,ASIAN AND PACIFIC ISLANDER,19,1016,29,0.00556,5.55881
AMELIA,FEMALE,BLACK NON HISPANIC,19,1017,36,0.00556,5.55881
ANIYA,FEMALE,BLACK NON HISPANIC,19,1018,36,0.00556,5.55881
KYLIE,FEMALE,BLACK NON HISPANIC,19,1019,36,0.00556,5.55881
SKYLA,FEMALE,BLACK NON HISPANIC,19,1020,36,0.00556,5.55881
TIANA,FEMALE,BLACK NON HISPANIC,19,1021,36,0.00556,5.55881
ADRIAN,MALE,ASIAN AND PACIFIC ISLANDER,19,1022,47,0.00556,5.55881
BENSON,MALE,ASIAN AND PACIFIC ISLANDER,19,1023,47,0.00556,5.55881
LOGAN,MALE,ASIAN AND PACIFIC ISLANDER,19,1024,47,0.00556,5.55881
NOAH,MALE,ASIAN AND PACIFIC ISLANDER,19,1025,47,0.00556,5.55881
ADEN,MALE,BLACK NON HISPANIC,19,1026,55,0.00556,5.55881
AVERY,MALE,BLACK NON HISPANIC,19,1027,55,0.00556,5.55881
BLAKE,MALE,BLACK NON HISPANIC,19,1028,55,0.00556,5.55881
JULIAN,MALE,BLACK NON HISPANIC,19,1029,55,0.00556,5.55881
KHALIL,MALE,BLACK NON HISPANIC,19,1030,55,0.00556,5.55881
KYMANI,MALE,BLACK NON HISPANIC,19,1031,55,0.00556,5.55881
OMARI,MALE,BLACK NON HISPANIC,19,1032,55,0.00556,5.55881
PRESTON,MALE,BLACK NON HISPANIC,19,1033,55,0.00556,5.55881
ZAIRE,MALE,BLACK NON HISPANIC,19,1034,55,0.00556,5.55881
ALLYSON,FEMALE,HISPANIC,19,1035,69,0.00556,5.55881
ANGIE,FEMALE,HISPANIC,19,1036,69,0.00556,5.55881
KAYLEEN,FEMALE,HISPANIC,19,1037,69,0.00556,5.55881
MILA,FEMALE,HISPANIC,19,1038,69,0.00556,5.55881
ADDISON,FEMALE,WHITE NON HISPANIC,19,1039,72,0.00556,5.55881
ADINA,FEMALE,WHITE NON HISPANIC,19,1040,72,0.00556,5.55881
ANASTASIA,FEMALE,WHITE NON HISPANIC,19,1041,72,0.00556,5.55881
BRUCHA,FEMALE,WHITE NON HISPANIC,19,1042,72,0.00556,5.55881
ELENA,FEMALE,WHITE NON HISPANIC,19,1043,72,0.00556,5.55881
GABRIELA,FEMALE,WHITE NON HISPANIC,19,1044,72,0.00556,5.55881
SIMA,FEMALE,WHITE NON HISPANIC,19,1045,72,0.00556,5.55881
VERA,FEMALE,WHITE NON HISPANIC,19,1046,72,0.00556,5.55881
BYRON,MALE,HISPANIC,19,1047,85,0.00556,5.55881
CAMERON,MALE,HISPANIC,19,1048,85,0.00556,5.55881
GAVIN,MALE,HISPANIC,19,1049,85,0.00556,5.55881
JEFFREY,MALE,HISPANIC,19,1050,85,0.00556,5.55881
LANDON,MALE,HISPANIC,19,1051,85,0.00556,5.55881
MARK,MALE,HISPANIC,19,1052,85,0.00556,5.55881
MATHEW,MALE,HISPANIC,19,1053,85,0.00556,5.55881
RUBEN,MALE,HISPANIC,19,1054,85,0.00556,5.55881
AHARON,MALE,WHITE NON HISPANIC,19,1055,88,0.00556,5.55881
BRODY,MALE,WHITE NON HISPANIC,19,1056,88,0.00556,5.55881
CARTER,MALE,WHITE NON HISPANIC,19,1057,88,0.00556,5.55881
FRANCESCO,MALE,WHITE NON HISPANIC,19,1058,88,0.00556,5.55881
GRAYSON,MALE,WHITE NON HISPANIC,19,1059,88,0.00556,5.55881
LIPA,MALE,WHITE NON HISPANIC,19,1060,88,0.00556,5.55881
ROCCO,MALE,WHITE NON HISPANIC,19,1061,88,0.00556,5.55881
MASON,MALE,WHITE NON HISPANIC,75,196,44,0.00552,5.51552
YISROEL,MALE,WHITE NON HISPANIC,75,197,44,0.00552,5.51552
AMELIA,FEMALE,WHITE NON HISPANIC,62,259,37,0.00550,5.49645
YEHUDA,MALE,WHITE NON HISPANIC,74,201,45,0.00544,5.44198
EILEEN,FEMALE,ASIAN AND PACIFIC ISLANDER,18,1062,30,0.00527,5.26624
JENNIFER,FEMALE,ASIAN AND PACIFIC ISLANDER,18,1063,30,0.00527,5.26624
JESSIE,FEMALE,ASIAN AND PACIFIC ISLANDER,18,1064,30,0.00527,5.26624
KATIE,FEMALE,ASIAN AND PACIFIC ISLANDER,18,1065,30,0.00527,5.26624
PHOEBE,FEMALE,ASIAN AND PACIFIC ISLANDER,18,1066,30,0.00527,5.26624
RACHEL,FEMALE,ASIAN AND PACIFIC ISLANDER,18,1067,30,0.00527,5.26624
XIN,FEMALE,ASIAN AND PACIFIC ISLANDER,18,1068,30,0.00527,5.26624
ALANA,FEMALE,BLACK NON HISPANIC,18,1069,37,0.00527,5.26624
AMBER,FEMALE,BLACK NON HISPANIC,18,1070,37,0.00527,5.26624
JADE,FEMALE,BLACK NON HISPANIC,18,1071,37,0.00527,5.26624
MELANIE,FEMALE,BLACK NON HISPANIC,18,1072,37,0.00527,5.26624
SAMIYAH,FEMALE,BLACK NON HISPANIC,18,1073,37,0.00527,5.26624
ANSON,MALE,ASIAN AND PACIFIC ISLANDER,18,1074,48,0.00527,5.26624
ARYAN,MALE,ASIAN AND PACIFIC ISLANDER,18,1075,48,0.00527,5.26624
JOHNNY,MALE,ASIAN AND PACIFIC ISLANDER,18,1076,48,0.00527,5.26624
THOMAS,MALE,ASIAN AND PACIFIC ISLANDER,18,1077,48,0.00527,5.26624
ADRIAN,MALE,BLACK NON HISPANIC,18,1078,56,0.00527,5.26624
ASHTON,MALE,BLACK NON HISPANIC,18,1079,56,0.00527,5.26624
GAVIN,MALE,BLACK NON HISPANIC,18,1080,56,0.00527,5.26624
ISAAC,MALE,BLACK NON HISPANIC,18,1081,56,0.00527,5.26624
KALEB,MALE,BLACK NON HISPANIC,18,1082,56,0.00527,5.26624
SHAWN,MALE,BLACK NON HISPANIC,18,1083,56,0.00527,5.26624
DANA,FEMALE,HISPANIC,18,1084,70,0.00527,5.26624
ISABELLE,FEMALE,HISPANIC,18,1085,70,0.00527,5.26624
LIANA,FEMALE,HISPANIC,18,1086,70,0.00527,5.26624
XIMENA,FEMALE,HISPANIC,18,1087,70,0.00527,5.26624
ADRIANNA,FEMALE,WHITE NON HISPANIC,18,1088,73,0.00527,5.26624
AVIVA,FEMALE,WHITE NON HISPANIC,18,1089,73,0.00527,5.26624
ESTY,FEMALE,WHITE NON HISPANIC,18,1090,73,0.00527,5.26624
HAZEL,FEMALE,WHITE NON HISPANIC,18,1091,73,0.00527,5.26624
HENNY,FEMALE,WHITE NON HISPANIC,18,1092,73,0.00527,5.26624
LAURA,FEMALE,WHITE NON HISPANIC,18,1093,73,0.00527,5.26624
MACKENZIE,FEMALE,WHITE NON HISPANIC,18,1094,73,0.00527,5.26624
DARWIN,MALE,HISPANIC,18,1095,86,0.00527,5.26624
DERICK,MALE,HISPANIC,18,1096,86,0.00527,5.26624
ERIK,MALE,HISPANIC,18,1097,86,0.00527,5.26624
GAEL,MALE,HISPANIC,18,1098,86,0.00527,5.26624
JAY,MALE,HISPANIC,18,1099,86,0.00527,5.26624
JOHNNY,MALE,HISPANIC,18,1100,86,0.00527,5.26624
JUNIOR,MALE,HISPANIC,18,1101,86,0.00527,5.26624
MOISES,MALE,HISPANIC,18,1102,86,0.00527,5.26624
RILEY,MALE,HISPANIC,18,1103,86,0.00527,5.26624
DEVIN,MALE,WHITE NON HISPANIC,18,1104,89,0.00527,5.26624
MOISHE,MALE,WHITE NON HISPANIC,18,1105,89,0.00527,5.26624
NAFTALI,MALE,WHITE NON HISPANIC,18,1106,89,0.00527,5.26624
NAFTULI,MALE,WHITE NON HISPANIC,18,1107,89,0.00527,5.26624
XAVIER,MALE,WHITE NON HISPANIC,18,1108,89,0.00527,5.26624
SAMUEL,MALE,HISPANIC,74,200,41,0.00526,5.26353
MALKY,FEMALE,WHITE NON HISPANIC,59,277,38,0.00523,5.23050
JONATHAN,MALE,WHITE NON HISPANIC,71,214,46,0.00522,5.22136
LUCA,MALE,WHITE NON HISPANIC,71,215,46,0.00522,5.22136
NATHAN,MALE,WHITE NON HISPANIC,71,216,46,0.00522,5.22136
SEBASTIAN,MALE,WHITE NON HISPANIC,71,217,46,0.00522,5.22136
ISAAC,MALE,HISPANIC,73,202,42,0.00519,5.19240
JADEN,MALE,HISPANIC,73,203,42,0.00519,5.19240
MARK,MALE,WHITE NON HISPANIC,70,222,47,0.00515,5.14782
IAN,MALE,HISPANIC,72,208,43,0.00512,5.12127
JORDAN,MALE,HISPANIC,72,209,43,0.00512,5.12127
ROBERT,MALE,WHITE NON HISPANIC,69,226,48,0.00507,5.07428
MADISON,FEMALE,WHITE NON HISPANIC,57,285,39,0.00505,5.05319
EDWIN,MALE,HISPANIC,71,213,44,0.00505,5.05015
ISAIAH,MALE,HISPANIC,70,219,45,0.00498,4.97902
JAMES,MALE,HISPANIC,70,220,45,0.00498,4.97902
JESUS,MALE,HISPANIC,70,221,45,0.00498,4.97902
ALLISON,FEMALE,ASIAN AND PACIFIC ISLANDER,17,1109,31,0.00497,4.97367
AYESHA,FEMALE,ASIAN AND PACIFIC ISLANDER,17,1110,31,0.00497,4.97367
EVELYN,FEMALE,ASIAN AND PACIFIC ISLANDER,17,1111,31,0.00497,4.97367
MARYAM,FEMALE,ASIAN AND PACIFIC ISLANDER,17,1112,31,0.00497,4.97367
MILA,FEMALE,ASIAN AND PACIFIC ISLANDER,17,1113,31,0.00497,4.97367
SERENA,FEMALE,ASIAN AND PACIFIC ISLANDER,17,1114,31,0.00497,4.97367
AMANDA,FEMALE,BLACK NON HISPANIC,17,1115,38,0.00497,4.97367
CHRISTINA,FEMALE,BLACK NON HISPANIC,17,1116,38,0.00497,4.97367
MALIA,FEMALE,BLACK NON HISPANIC,17,1117,38,0.00497,4.97367
SARIAH,FEMALE,BLACK NON HISPANIC,17,1118,38,0.00497,4.97367
TAMIA,FEMALE,BLACK NON HISPANIC,17,1119,38,0.00497,4.97367
CHARLES,MALE,ASIAN AND PACIFIC ISLANDER,17,1120,49,0.00497,4.97367
FARHAN,MALE,ASIAN AND PACIFIC ISLANDER,17,1121,49,0.00497,4.97367
IBRAHIM,MALE,ASIAN AND PACIFIC ISLANDER,17,1122,49,0.00497,4.97367
JAKE,MALE,ASIAN AND PACIFIC ISLANDER,17,1123,49,0.00497,4.97367
JEREMY,MALE,ASIAN AND PACIFIC ISLANDER,17,1124,49,0.00497,4.97367
LEON,MALE,ASIAN AND PACIFIC ISLANDER,17,1125,49,0.00497,4.97367
VICTOR,MALE,ASIAN AND PACIFIC ISLANDER,17,1126,49,0.00497,4.97367
DOMINIC,MALE,BLACK NON HISPANIC,17,1127,57,0.00497,4.97367
KAMARI,MALE,BLACK NON HISPANIC,17,1128,57,0.00497,4.97367
TRAVIS,MALE,BLACK NON HISPANIC,17,1129,57,0.00497,4.97367
ANALIA,FEMALE,HISPANIC,17,1130,71,0.00497,4.97367
ARIEL,FEMALE,HISPANIC,17,1131,71,0.00497,4.97367
BRENDA,FEMALE,HISPANIC,17,1132,71,0.00497,4.97367
ELISA,FEMALE,HISPANIC,17,1133,71,0.00497,4.97367
HANNAH,FEMALE,HISPANIC,17,1134,71,0.00497,4.97367
HAYLEE,FEMALE,HISPANIC,17,1135,71,0.00497,4.97367
KEILY,FEMALE,HISPANIC,17,1136,71,0.00497,4.97367
MIAH,FEMALE,HISPANIC,17,1137,71,0.00497,4.97367
MILEY,FEMALE,HISPANIC,17,1138,71,0.00497,4.97367
NAYELI,FEMALE,HISPANIC,17,1139,71,0.00497,4.97367
SIENNA,FEMALE,HISPANIC,17,1140,71,0.00497,4.97367
AMINA,FEMALE,WHITE NON HISPANIC,17,1141,74,0.00497,4.97367
DEVORA,FEMALE,WHITE NON HISPANIC,17,1142,74,0.00497,4.97367
ELLE,FEMALE,WHITE NON HISPANIC,17,1143,74,0.00497,4.97367
KAITLYN,FEMALE,WHITE NON HISPANIC,17,1144,74,0.00497,4.97367
KATE,FEMALE,WHITE NON HISPANIC,17,1145,74,0.00497,4.97367
LIANA,FEMALE,WHITE NON HISPANIC,17,1146,74,0.00497,4.97367
MARIAM,FEMALE,WHITE NON HISPANIC,17,1147,74,0.00497,4.97367
SALMA,FEMALE,WHITE NON HISPANIC,17,1148,74,0.00497,4.97367
SKYLAR,FEMALE,WHITE NON HISPANIC,17,1149,74,0.00497,4.97367
SLOANE,FEMALE,WHITE NON HISPANIC,17,1150,74,0.00497,4.97367
ASHTON,MALE,HISPANIC,17,1151,87,0.00497,4.97367
BRYANT,MALE,HISPANIC,17,1152,87,0.00497,4.97367
ELIAN,MALE,HISPANIC,17,1153,87,0.00497,4.97367
FRANK,MALE,HISPANIC,17,1154,87,0.00497,4.97367
ISMAEL,MALE,HISPANIC,17,1155,87,0.00497,4.97367
JARED,MALE,HISPANIC,17,1156,87,0.00497,4.97367
LUKE,MALE,HISPANIC,17,1157,87,0.00497,4.97367
MIKE,MALE,HISPANIC,17,1158,87,0.00497,4.97367
VINCENT,MALE,HISPANIC,17,1159,87,0.00497,4.97367
AHRON,MALE,WHITE NON HISPANIC,17,1160,90,0.00497,4.97367
ILAN,MALE,WHITE NON HISPANIC,17,1161,90,0.00497,4.97367
MATEO,MALE,WHITE NON HISPANIC,17,1162,90,0.00497,4.97367
SHLOME,MALE,WHITE NON HISPANIC,17,1163,90,0.00497,4.97367
SHMIEL,MALE,WHITE NON HISPANIC,17,1164,90,0.00497,4.97367
YITZCHAK,MALE,WHITE NON HISPANIC,17,1165,90,0.00497,4.97367
AARON,MALE,WHITE NON HISPANIC,67,234,49,0.00493,4.92720
LOGAN,MALE,WHITE NON HISPANIC,67,235,49,0.00493,4.92720
AXEL,MALE,HISPANIC,69,225,46,0.00491,4.90789
GEORGE,MALE,WHITE NON HISPANIC,66,241,50,0.00485,4.85365
ALEJANDRO,MALE,HISPANIC,68,228,47,0.00484,4.83676
ALEX,MALE,HISPANIC,68,229,47,0.00484,4.83676
GIOVANNI,MALE,HISPANIC,68,230,47,0.00484,4.83676
EMELY,FEMALE,HISPANIC,50,334,41,0.00482,4.81556
JADE,FEMALE,HISPANIC,50,335,41,0.00482,4.81556
MELISSA,FEMALE,HISPANIC,50,336,41,0.00482,4.81556
NATALIA,FEMALE,HISPANIC,50,337,41,0.00482,4.81556
STEPHANIE,FEMALE,HISPANIC,50,338,41,0.00482,4.81556
JOSIAH,MALE,HISPANIC,50,341,58,0.00482,4.81556
SANTIAGO,MALE,HISPANIC,50,342,58,0.00482,4.81556
ALEXA,FEMALE,WHITE NON HISPANIC,54,296,40,0.00479,4.78723
REBECCA,FEMALE,WHITE NON HISPANIC,54,297,40,0.00479,4.78723
OWEN,MALE,WHITE NON HISPANIC,65,246,51,0.00478,4.78011
BELLA,FEMALE,HISPANIC,67,233,26,0.00477,4.76563
GIANNA,FEMALE,HISPANIC,49,344,42,0.00472,4.71925
MAYA,FEMALE,HISPANIC,49,345,42,0.00472,4.71925
VINCENT,MALE,WHITE NON HISPANIC,64,251,52,0.00471,4.70657
LESLIE,FEMALE,HISPANIC,66,239,27,0.00469,4.69450
ELIAS,MALE,HISPANIC,66,240,48,0.00469,4.69450
BELLA,FEMALE,ASIAN AND PACIFIC ISLANDER,16,1166,32,0.00468,4.68110
HAILEY,FEMALE,ASIAN AND PACIFIC ISLANDER,16,1167,32,0.00468,4.68110
LEAH,FEMALE,ASIAN AND PACIFIC ISLANDER,16,1168,32,0.00468,4.68110
LILLIAN,FEMALE,ASIAN AND PACIFIC ISLANDER,16,1169,32,0.00468,4.68110
SYEDA,FEMALE,ASIAN AND PACIFIC ISLANDER,16,1170,32,0.00468,4.68110
WENDY,FEMALE,ASIAN AND PACIFIC ISLANDER,16,1171,32,0.00468,4.68110
ANGEL,FEMALE,BLACK NON HISPANIC,16,1172,39,0.00468,4.68110
ASHLEY,FEMALE,BLACK NON HISPANIC,16,1173,39,0.00468,4.68110
AUBREY,FEMALE,BLACK NON HISPANIC,16,1174,39,0.00468,4.68110
JAYDA,FEMALE,BLACK NON HISPANIC,16,1175,39,0.00468,4.68110
JORDYN,FEMALE,BLACK NON HISPANIC,16,1176,39,0.00468,4.68110
NADIA,FEMALE,BLACK NON HISPANIC,16,1177,39,0.00468,4.68110
PRINCESS,FEMALE,BLACK NON HISPANIC,16,1178,39,0.00468,4.68110
SADE,FEMALE,BLACK NON HISPANIC,16,1179,39,0.00468,4.68110
TORI,FEMALE,BLACK NON HISPANIC,16,1180,39,0.00468,4.68110
CALEB,MALE,ASIAN AND PACIFIC ISLANDER,16,1181,50,0.00468,4.68110
NATHANIEL,MALE,ASIAN AND PACIFIC ISLANDER,16,1182,50,0.00468,4.68110
RICKY,MALE,ASIAN AND PACIFIC ISLANDER,16,1183,50,0.00468,4.68110
SYED,MALE,ASIAN AND PACIFIC ISLANDER,16,1184,50,0.00468,4.68110
TIMOTHY,MALE,ASIAN AND PACIFIC ISLANDER,16,1185,50,0.00468,4.68110
TONY,MALE,ASIAN AND PACIFIC ISLANDER,16,1186,50,0.00468,4.68110
ABDOUL,MALE,BLACK NON HISPANIC,16,1187,58,0.00468,4.68110
JASIAH,MALE,BLACK NON HISPANIC,16,1188,58,0.00468,4.68110
JERMAINE,MALE,BLACK NON HISPANIC,16,1189,58,0.00468,4.68110
KENNETH,MALE,BLACK NON HISPANIC,16,1190,58,0.00468,4.68110
MAURICE,MALE,BLACK NON HISPANIC,16,1191,58,0.00468,4.68110
ALEJANDRA,FEMALE,HISPANIC,16,1192,72,0.00468,4.68110
ALICE,FEMALE,HISPANIC,16,1193,72,0.00468,4.68110
ALONDRA,FEMALE,HISPANIC,16,1194,72,0.00468,4.68110
AURORA,FEMALE,HISPANIC,16,1195,72,0.00468,4.68110
AYLIN,FEMALE,HISPANIC,16,1196,72,0.00468,4.68110
BRYANNA,FEMALE,HISPANIC,16,1197,72,0.00468,4.68110
DENISE,FEMALE,HISPANIC,16,1198,72,0.00468,4.68110
ELENA,FEMALE,HISPANIC,16,1199,72,0.00468,4.68110
HEIDY,FEMALE,HISPANIC,16,1200,72,0.00468,4.68110
JAZLYN,FEMALE,HISPANIC,16,1201,72,0.00468,4.68110
JULIANA,FEMALE,HISPANIC,16,1202,72,0.00468,4.68110
JULISSA,FEMALE,HISPANIC,16,1203,72,0.00468,4.68110
LESLY,FEMALE,HISPANIC,16,1204,72,0.00468,4.68110
MADELYN,FEMALE,HISPANIC,16,1205,72,0.00468,4.68110
NYLA,FEMALE,HISPANIC,16,1206,72,0.00468,4.68110
ROSELYN,FEMALE,HISPANIC,16,1207,72,0.00468,4.68110
AHUVA,FEMALE,WHITE NON HISPANIC,16,1208,75,0.00468,4.68110
CECILIA,FEMALE,WHITE NON HISPANIC,16,1209,75,0.00468,4.68110
EMERSON,FEMALE,WHITE NON HISPANIC,16,1210,75,0.00468,4.68110
FAIGA,FEMALE,WHITE NON HISPANIC,16,1211,75,0.00468,4.68110
FRADEL,FEMALE,WHITE NON HISPANIC,16,1212,75,0.00468,4.68110
MARY,FEMALE,WHITE NON HISPANIC,16,1213,75,0.00468,4.68110
MICHAL,FEMALE,WHITE NON HISPANIC,16,1214,75,0.00468,4.68110
SASHA,FEMALE,WHITE NON HISPANIC,16,1215,75,0.00468,4.68110
SAVANNAH,FEMALE,WHITE NON HISPANIC,16,1216,75,0.00468,4.68110
SERENA,FEMALE,WHITE NON HISPANIC,16,1217,75,0.00468,4.68110
SHAINA,FEMALE,WHITE NON HISPANIC,16,1218,75,0.00468,4.68110
SIENA,FEMALE,WHITE NON HISPANIC,16,1219,75,0.00468,4.68110
SUMMER,FEMALE,WHITE NON HISPANIC,16,1220,75,0.00468,4.68110
ADONIS,MALE,HISPANIC,16,1221,88,0.00468,4.68110
BRAYDEN,MALE,HISPANIC,16,1222,88,0.00468,4.68110
CARMELO,MALE,HISPANIC,16,1223,88,0.00468,4.68110
DOMINICK,MALE,HISPANIC,16,1224,88,0.00468,4.68110
GREGORY,MALE,HISPANIC,16,1225,88,0.00468,4.68110
JOHNATHAN,MALE,HISPANIC,16,1226,88,0.00468,4.68110
LEANDRO,MALE,HISPANIC,16,1227,88,0.00468,4.68110
MARTIN,MALE,HISPANIC,16,1228,88,0.00468,4.68110
MARVIN,MALE,HISPANIC,16,1229,88,0.00468,4.68110
NELSON,MALE,HISPANIC,16,1230,88,0.00468,4.68110
PAUL,MALE,HISPANIC,16,1231,88,0.00468,4.68110
TIMOTHY,MALE,HISPANIC,16,1232,88,0.00468,4.68110
YAHIR,MALE,HISPANIC,16,1233,88,0.00468,4.68110
ZACHARY,MALE,HISPANIC,16,1234,88,0.00468,4.68110
ANGELO,MALE,WHITE NON HISPANIC,16,1235,91,0.00468,4.68110
AUGUST,MALE,WHITE NON HISPANIC,16,1236,91,0.00468,4.68110
BORUCH,MALE,WHITE NON HISPANIC,16,1237,91,0.00468,4.68110
ELIMELECH,MALE,WHITE NON HISPANIC,16,1238,91,0.00468,4.68110
GREGORY,MALE,WHITE NON HISPANIC,16,1239,91,0.00468,4.68110
HARRY,MALE,WHITE NON HISPANIC,16,1240,91,0.00468,4.68110
ISAIAH,MALE,WHITE NON HISPANIC,16,1241,91,0.00468,4.68110
LUKAS,MALE,WHITE NON HISPANIC,16,1242,91,0.00468,4.68110
MARC,MALE,WHITE NON HISPANIC,16,1243,91,0.00468,4.68110
MARCO,MALE,WHITE NON HISPANIC,16,1244,91,0.00468,4.68110
PARKER,MALE,WHITE NON HISPANIC,16,1245,91,0.00468,4.68110
RAYAN,MALE,WHITE NON HISPANIC,16,1246,91,0.00468,4.68110
RYDER,MALE,WHITE NON HISPANIC,16,1247,91,0.00468,4.68110
SHEA,MALE,WHITE NON HISPANIC,16,1248,91,0.00468,4.68110
ADRIANA,FEMALE,HISPANIC,65,242,28,0.00462,4.62337
SCARLETT,FEMALE,HISPANIC,65,243,28,0.00462,4.62337
ZOE,FEMALE,HISPANIC,65,244,28,0.00462,4.62337
RANDY,MALE,HISPANIC,48,348,59,0.00462,4.62294
TYLER,MALE,HISPANIC,48,349,59,0.00462,4.62294
VICTOR,MALE,HISPANIC,48,350,59,0.00462,4.62294
AVERY,FEMALE,WHITE NON HISPANIC,52,318,41,0.00461,4.60993
CAROLINE,FEMALE,WHITE NON HISPANIC,52,319,41,0.00461,4.60993
DANIELA,FEMALE,HISPANIC,64,249,29,0.00455,4.55224
ALEXANDRA,FEMALE,HISPANIC,47,355,43,0.00453,4.52663
EVA,FEMALE,HISPANIC,47,356,43,0.00453,4.52663
NATHAN,MALE,HISPANIC,47,359,60,0.00453,4.52663
RAIZY,FEMALE,WHITE NON HISPANIC,51,329,42,0.00452,4.52128
SHLOMO,MALE,WHITE NON HISPANIC,61,264,53,0.00449,4.48595
TYLER,MALE,WHITE NON HISPANIC,61,265,53,0.00449,4.48595
AALIYAH,FEMALE,HISPANIC,63,252,30,0.00448,4.48112
ALYSSA,FEMALE,HISPANIC,63,253,30,0.00448,4.48112
ELIZABETH,FEMALE,HISPANIC,63,254,30,0.00448,4.48112
EVELYN,FEMALE,HISPANIC,63,255,30,0.00448,4.48112
NATHANIEL,MALE,HISPANIC,63,257,49,0.00448,4.48112
ALICE,FEMALE,WHITE NON HISPANIC,50,339,43,0.00443,4.43262
ANGELINA,FEMALE,WHITE NON HISPANIC,50,340,43,0.00443,4.43262
JESSICA,FEMALE,HISPANIC,46,367,44,0.00443,4.43032
JOCELYN,FEMALE,HISPANIC,46,368,44,0.00443,4.43032
NATALIE,FEMALE,HISPANIC,46,369,44,0.00443,4.43032
ARON,MALE,WHITE NON HISPANIC,60,271,54,0.00441,4.41241
EVAN,MALE,WHITE NON HISPANIC,60,272,54,0.00441,4.41241
YAKOV,MALE,WHITE NON HISPANIC,60,273,54,0.00441,4.41241
KAYLA,FEMALE,HISPANIC,62,258,31,0.00441,4.40999
DEREK,MALE,HISPANIC,62,260,50,0.00441,4.40999
ARIANA,FEMALE,ASIAN AND PACIFIC ISLANDER,15,1249,33,0.00439,4.38853
ELIZABETH,FEMALE,ASIAN AND PACIFIC ISLANDER,15,1250,33,0.00439,4.38853
JOCELYN,FEMALE,ASIAN AND PACIFIC ISLANDER,15,1251,33,0.00439,4.38853
LILY,FEMALE,ASIAN AND PACIFIC ISLANDER,15,1252,33,0.00439,4.38853
QUEENIE,FEMALE,ASIAN AND PACIFIC ISLANDER,15,1253,33,0.00439,4.38853
VANESSA,FEMALE,ASIAN AND PACIFIC ISLANDER,15,1254,33,0.00439,4.38853
AMANI,FEMALE,BLACK NON HISPANIC,15,1255,40,0.00439,4.38853
AMIRA,FEMALE,BLACK NON HISPANIC,15,1256,40,0.00439,4.38853
DAKOTA,FEMALE,BLACK NON HISPANIC,15,1257,40,0.00439,4.38853
EGYPT,FEMALE,BLACK NON HISPANIC,15,1258,40,0.00439,4.38853
EMMA,FEMALE,BLACK NON HISPANIC,15,1259,40,0.00439,4.38853
FANTA,FEMALE,BLACK NON HISPANIC,15,1260,40,0.00439,4.38853
GENESIS,FEMALE,BLACK NON HISPANIC,15,1261,40,0.00439,4.38853
GRACE,FEMALE,BLACK NON HISPANIC,15,1262,40,0.00439,4.38853
HAWA,FEMALE,BLACK NON HISPANIC,15,1263,40,0.00439,4.38853
RILEY,FEMALE,BLACK NON HISPANIC,15,1264,40,0.00439,4.38853
SARAI,FEMALE,BLACK NON HISPANIC,15,1265,40,0.00439,4.38853
SHILOH,FEMALE,BLACK NON HISPANIC,15,1266,40,0.00439,4.38853
